Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3516-01A-02R-0826-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3516-01A-02R-0826-07	US82800149_251976011368_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3516-01A-02R-0826-07	US82800149_251976011368_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3516-01A-02R-0826-07	US82800149_251976011368_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AV-A03E-20A-01R-A002-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AV-A03E-20A-01R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	8151e697-7684-482c-a512-96e964ecd5b6	TCGA-AV-A03E-20A-01R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	US82800149_251976011387_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	US82800149_251976011387_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	US82800149_251976011387_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	US82800149_251976011387_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	US82800149_251976011387_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A002-07	US82800149_251976011387_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-A00Q-01A-01R-A002-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-A00Q-01A-01R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	1618ca7f-6d62-451e-8280-b7199a45cd1d	TCGA-AA-A00Q-01A-01R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	US82800149_251976011393_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	US82800149_251976011393_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	US82800149_251976011393_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	US82800149_251976011393_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	US82800149_251976011393_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00Q-01A-01R-A002-07	US82800149_251976011393_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-A00J-01A-02R-A002-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-A00J-01A-02R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	a274e308-43a2-4599-b931-86acd2c295f8	TCGA-AA-A00J-01A-02R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	US82800149_251976011431_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	US82800149_251976011431_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	US82800149_251976011431_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	US82800149_251976011431_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	US82800149_251976011431_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00J-01A-02R-A002-07	US82800149_251976011431_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-A00U-01A-01R-A002-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-A00U-01A-01R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	75ce6551-1272-43bf-b8f1-b8c5cf0bf525	TCGA-AA-A00U-01A-01R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	US82800149_251976011131_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	US82800149_251976011131_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	US82800149_251976011131_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	US82800149_251976011131_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	US82800149_251976011131_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00U-01A-01R-A002-07	US82800149_251976011131_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-A00K-01A-02R-A002-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-A00K-01A-02R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	736ff36f-dfda-4b29-90e5-3ee1503ca93b	TCGA-AA-A00K-01A-02R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	US82800149_251976011385_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	US82800149_251976011385_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	US82800149_251976011385_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	US82800149_251976011385_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	US82800149_251976011385_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00K-01A-02R-A002-07	US82800149_251976011385_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-A00D-01A-01R-A002-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-A00D-01A-01R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	a14d258a-87c9-4c09-81ae-0e3d7d5afca0	TCGA-AA-A00D-01A-01R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	US82800149_251976011130_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	US82800149_251976011130_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	US82800149_251976011130_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	US82800149_251976011130_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	US82800149_251976011130_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00D-01A-01R-A002-07	US82800149_251976011130_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-A00W-01A-01R-A002-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-A00W-01A-01R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	f084bc5c-8949-4b41-820f-b9f3602cedb9	TCGA-AA-A00W-01A-01R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	US82800149_251976011114_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	US82800149_251976011114_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	US82800149_251976011114_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	US82800149_251976011114_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	US82800149_251976011114_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A00W-01A-01R-A002-07	US82800149_251976011114_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-A01F-01A-01R-A002-07	Colon	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-A01F-01A-01R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	fdcb90a9-34f7-4349-8d5b-93f4830b4f82	TCGA-AA-A01F-01A-01R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	US82800149_251976011132_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	US82800149_251976011132_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	US82800149_251976011132_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	US82800149_251976011132_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	US82800149_251976011132_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.2.0.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-A01F-01A-01R-A002-07	US82800149_251976011132_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
