Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
cf841dab-ef32-4a52-9040-2b02dfca1d0f	TCGA-AG-3591-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f consensus_mRNA	UNCID_1860498.cf841dab-ef32-4a52-9040-2b02dfca1d0f.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f gene_expression	unc.edu.cf841dab-ef32-4a52-9040-2b02dfca1d0f.1861250.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
cf841dab-ef32-4a52-9040-2b02dfca1d0f	TCGA-AG-3591-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f consensus_mRNA	UNCID_1860498.cf841dab-ef32-4a52-9040-2b02dfca1d0f.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f gene_expression	unc.edu.cf841dab-ef32-4a52-9040-2b02dfca1d0f.1861249.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
cf841dab-ef32-4a52-9040-2b02dfca1d0f	TCGA-AG-3591-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f consensus_mRNA	UNCID_1860498.cf841dab-ef32-4a52-9040-2b02dfca1d0f.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f gene_expression	unc.edu.cf841dab-ef32-4a52-9040-2b02dfca1d0f.1861354.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
cf841dab-ef32-4a52-9040-2b02dfca1d0f	TCGA-AG-3591-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f consensus_mRNA	UNCID_1860498.cf841dab-ef32-4a52-9040-2b02dfca1d0f.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f gene_expression	unc.edu.cf841dab-ef32-4a52-9040-2b02dfca1d0f.1860537.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
cf841dab-ef32-4a52-9040-2b02dfca1d0f	TCGA-AG-3591-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f consensus_mRNA	UNCID_1860498.cf841dab-ef32-4a52-9040-2b02dfca1d0f.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f gene_expression	unc.edu.cf841dab-ef32-4a52-9040-2b02dfca1d0f.1861265.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
cf841dab-ef32-4a52-9040-2b02dfca1d0f	TCGA-AG-3591-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f consensus_mRNA	UNCID_1860498.cf841dab-ef32-4a52-9040-2b02dfca1d0f.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	cf841dab-ef32-4a52-9040-2b02dfca1d0f gene_expression	unc.edu.cf841dab-ef32-4a52-9040-2b02dfca1d0f.1861264.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
51e84165-fd93-4fb5-8417-b35a2854c809	TCGA-AG-4022-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 consensus_mRNA	UNCID_1860357.51e84165-fd93-4fb5-8417-b35a2854c809.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 gene_expression	unc.edu.51e84165-fd93-4fb5-8417-b35a2854c809.1861077.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
51e84165-fd93-4fb5-8417-b35a2854c809	TCGA-AG-4022-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 consensus_mRNA	UNCID_1860357.51e84165-fd93-4fb5-8417-b35a2854c809.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 gene_expression	unc.edu.51e84165-fd93-4fb5-8417-b35a2854c809.1861076.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
51e84165-fd93-4fb5-8417-b35a2854c809	TCGA-AG-4022-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 consensus_mRNA	UNCID_1860357.51e84165-fd93-4fb5-8417-b35a2854c809.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 gene_expression	unc.edu.51e84165-fd93-4fb5-8417-b35a2854c809.1861305.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
51e84165-fd93-4fb5-8417-b35a2854c809	TCGA-AG-4022-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 consensus_mRNA	UNCID_1860357.51e84165-fd93-4fb5-8417-b35a2854c809.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 gene_expression	unc.edu.51e84165-fd93-4fb5-8417-b35a2854c809.1860369.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
51e84165-fd93-4fb5-8417-b35a2854c809	TCGA-AG-4022-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 consensus_mRNA	UNCID_1860357.51e84165-fd93-4fb5-8417-b35a2854c809.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 gene_expression	unc.edu.51e84165-fd93-4fb5-8417-b35a2854c809.1861095.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
51e84165-fd93-4fb5-8417-b35a2854c809	TCGA-AG-4022-01A-01R-1736-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 consensus_mRNA	UNCID_1860357.51e84165-fd93-4fb5-8417-b35a2854c809.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	51e84165-fd93-4fb5-8417-b35a2854c809 gene_expression	unc.edu.51e84165-fd93-4fb5-8417-b35a2854c809.1861098.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a5f2493d-c615-4c87-908b-d2f78e697b52	TCGA-AH-6549-01A-11R-1830-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 consensus_mRNA	UNCID_1860852.a5f2493d-c615-4c87-908b-d2f78e697b52.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 gene_expression	unc.edu.a5f2493d-c615-4c87-908b-d2f78e697b52.1861606.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a5f2493d-c615-4c87-908b-d2f78e697b52	TCGA-AH-6549-01A-11R-1830-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 consensus_mRNA	UNCID_1860852.a5f2493d-c615-4c87-908b-d2f78e697b52.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 gene_expression	unc.edu.a5f2493d-c615-4c87-908b-d2f78e697b52.1861605.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a5f2493d-c615-4c87-908b-d2f78e697b52	TCGA-AH-6549-01A-11R-1830-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 consensus_mRNA	UNCID_1860852.a5f2493d-c615-4c87-908b-d2f78e697b52.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 gene_expression	unc.edu.a5f2493d-c615-4c87-908b-d2f78e697b52.1861706.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a5f2493d-c615-4c87-908b-d2f78e697b52	TCGA-AH-6549-01A-11R-1830-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 consensus_mRNA	UNCID_1860852.a5f2493d-c615-4c87-908b-d2f78e697b52.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 gene_expression	unc.edu.a5f2493d-c615-4c87-908b-d2f78e697b52.1860889.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a5f2493d-c615-4c87-908b-d2f78e697b52	TCGA-AH-6549-01A-11R-1830-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 consensus_mRNA	UNCID_1860852.a5f2493d-c615-4c87-908b-d2f78e697b52.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 gene_expression	unc.edu.a5f2493d-c615-4c87-908b-d2f78e697b52.1861643.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
a5f2493d-c615-4c87-908b-d2f78e697b52	TCGA-AH-6549-01A-11R-1830-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 consensus_mRNA	UNCID_1860852.a5f2493d-c615-4c87-908b-d2f78e697b52.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	a5f2493d-c615-4c87-908b-d2f78e697b52 gene_expression	unc.edu.a5f2493d-c615-4c87-908b-d2f78e697b52.1861646.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf	TCGA-AH-6643-01A-11R-1830-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf consensus_mRNA	UNCID_1860383.ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf gene_expression	unc.edu.ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf.1861179.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf	TCGA-AH-6643-01A-11R-1830-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf consensus_mRNA	UNCID_1860383.ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf gene_expression	unc.edu.ac7f9c26-b3d9-481c-87cf-8b5cb14f0cbf.1861178.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_READ.IlluminaHiSeq_RNASeqV2.Level_3.1.5.0
