Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
e4a881ab-362f-4ddc-a80f-2d4eb2a96258	TCGA-G4-6320-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 consensus_mRNA	UNCID_1781503.e4a881ab-362f-4ddc-a80f-2d4eb2a96258.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 gene_expression	unc.edu.e4a881ab-362f-4ddc-a80f-2d4eb2a96258.1783579.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
e4a881ab-362f-4ddc-a80f-2d4eb2a96258	TCGA-G4-6320-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 consensus_mRNA	UNCID_1781503.e4a881ab-362f-4ddc-a80f-2d4eb2a96258.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 gene_expression	unc.edu.e4a881ab-362f-4ddc-a80f-2d4eb2a96258.1781599.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
e4a881ab-362f-4ddc-a80f-2d4eb2a96258	TCGA-G4-6320-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 consensus_mRNA	UNCID_1781503.e4a881ab-362f-4ddc-a80f-2d4eb2a96258.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 gene_expression	unc.edu.e4a881ab-362f-4ddc-a80f-2d4eb2a96258.1782917.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
e4a881ab-362f-4ddc-a80f-2d4eb2a96258	TCGA-G4-6320-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 consensus_mRNA	UNCID_1781503.e4a881ab-362f-4ddc-a80f-2d4eb2a96258.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	e4a881ab-362f-4ddc-a80f-2d4eb2a96258 gene_expression	unc.edu.e4a881ab-362f-4ddc-a80f-2d4eb2a96258.1782914.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a	TCGA-G4-6315-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a consensus_mRNA	UNCID_1781488.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a gene_expression	unc.edu.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.1783071.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a	TCGA-G4-6315-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a consensus_mRNA	UNCID_1781488.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a gene_expression	unc.edu.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.1783070.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a	TCGA-G4-6315-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a consensus_mRNA	UNCID_1781488.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a gene_expression	unc.edu.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.1783594.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a	TCGA-G4-6315-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a consensus_mRNA	UNCID_1781488.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a gene_expression	unc.edu.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.1781587.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a	TCGA-G4-6315-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a consensus_mRNA	UNCID_1781488.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a gene_expression	unc.edu.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.1783171.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a	TCGA-G4-6315-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a consensus_mRNA	UNCID_1781488.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a gene_expression	unc.edu.4cca2f70-fb21-4bfa-b544-c8e7ff4cf58a.1783176.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
7c2ff08a-754f-4e76-9c9b-3ce02248d2e6	TCGA-DM-A1DA-01A-11R-A155-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 consensus_mRNA	UNCID_1722895.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 gene_expression	unc.edu.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.1727490.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
7c2ff08a-754f-4e76-9c9b-3ce02248d2e6	TCGA-DM-A1DA-01A-11R-A155-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 consensus_mRNA	UNCID_1722895.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 gene_expression	unc.edu.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.1727489.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
7c2ff08a-754f-4e76-9c9b-3ce02248d2e6	TCGA-DM-A1DA-01A-11R-A155-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 consensus_mRNA	UNCID_1722895.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 gene_expression	unc.edu.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.1744810.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
7c2ff08a-754f-4e76-9c9b-3ce02248d2e6	TCGA-DM-A1DA-01A-11R-A155-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 consensus_mRNA	UNCID_1722895.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 gene_expression	unc.edu.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.1723194.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
7c2ff08a-754f-4e76-9c9b-3ce02248d2e6	TCGA-DM-A1DA-01A-11R-A155-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 consensus_mRNA	UNCID_1722895.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 gene_expression	unc.edu.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.1727532.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
7c2ff08a-754f-4e76-9c9b-3ce02248d2e6	TCGA-DM-A1DA-01A-11R-A155-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 consensus_mRNA	UNCID_1722895.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	7c2ff08a-754f-4e76-9c9b-3ce02248d2e6 gene_expression	unc.edu.7c2ff08a-754f-4e76-9c9b-3ce02248d2e6.1727535.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
45ef09fb-4989-4774-812a-e33937b13621	TCGA-CK-4952-01A-01R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 consensus_mRNA	UNCID_1783906.45ef09fb-4989-4774-812a-e33937b13621.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 gene_expression	unc.edu.45ef09fb-4989-4774-812a-e33937b13621.1784699.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
45ef09fb-4989-4774-812a-e33937b13621	TCGA-CK-4952-01A-01R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 consensus_mRNA	UNCID_1783906.45ef09fb-4989-4774-812a-e33937b13621.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 gene_expression	unc.edu.45ef09fb-4989-4774-812a-e33937b13621.1784698.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
45ef09fb-4989-4774-812a-e33937b13621	TCGA-CK-4952-01A-01R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 consensus_mRNA	UNCID_1783906.45ef09fb-4989-4774-812a-e33937b13621.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 gene_expression	unc.edu.45ef09fb-4989-4774-812a-e33937b13621.1785256.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
45ef09fb-4989-4774-812a-e33937b13621	TCGA-CK-4952-01A-01R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 consensus_mRNA	UNCID_1783906.45ef09fb-4989-4774-812a-e33937b13621.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	45ef09fb-4989-4774-812a-e33937b13621 gene_expression	unc.edu.45ef09fb-4989-4774-812a-e33937b13621.1783935.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
