Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
TCGA-AG-4015-01A-01R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-4015-01A-01R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	874d730a-f299-4a0d-a582-8a1c627d1033	TCGA-AG-4015-01A-01R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	US82800149_251976012171_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	US82800149_251976012171_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	US82800149_251976012171_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	US82800149_251976012171_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	US82800149_251976012171_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-4015-01A-01R-1119-07	US82800149_251976012171_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3896-01A-01R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3896-01A-01R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	2ee1e0d0-79f9-4e02-be27-773ee4b88320	TCGA-AG-3896-01A-01R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	US82800149_251976012183_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	US82800149_251976012183_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	US82800149_251976012183_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	US82800149_251976012183_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	US82800149_251976012183_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3896-01A-01R-1119-07	US82800149_251976012183_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3892-01A-01R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3892-01A-01R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	0f36882b-28f4-4750-b669-ffc53dfbf27b	TCGA-AG-3892-01A-01R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	US82800149_251976012177_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	US82800149_251976012177_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	US82800149_251976012177_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	US82800149_251976012177_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	US82800149_251976012177_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3892-01A-01R-1119-07	US82800149_251976012177_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3898-01A-01R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3898-01A-01R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	92bd4487-7521-4a87-8e14-25f45957ebdb	TCGA-AG-3898-01A-01R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	US82800149_251976012167_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	US82800149_251976012167_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	US82800149_251976012167_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	US82800149_251976012167_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	US82800149_251976012167_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3898-01A-01R-1119-07	US82800149_251976012167_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3909-01A-01R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3909-01A-01R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	9b7209a1-1e33-4c87-aa96-df39562a0508	TCGA-AG-3909-01A-01R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	US82800149_251976012176_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	US82800149_251976012176_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	US82800149_251976012176_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	US82800149_251976012176_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	US82800149_251976012176_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3909-01A-01R-1119-07	US82800149_251976012176_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AF-3913-01A-02R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AF-3913-01A-02R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	c34349e9-08b2-4e1e-8d69-6a3d6b8a7a72	TCGA-AF-3913-01A-02R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	US82800149_251976012166_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	US82800149_251976012166_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	US82800149_251976012166_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	US82800149_251976012166_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	US82800149_251976012166_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AF-3913-01A-02R-1119-07	US82800149_251976012166_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3887-01A-01R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3887-01A-01R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	b8b6f964-8742-4ef5-9d61-9f8df9a6fa37	TCGA-AG-3887-01A-01R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	US82800149_251976012172_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	US82800149_251976012172_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	US82800149_251976012172_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	US82800149_251976012172_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	US82800149_251976012172_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3887-01A-01R-1119-07	US82800149_251976012172_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-4001-01A-02R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-4001-01A-02R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	10ac826c-e24c-43b7-9a79-b1a97c3e27d2	TCGA-AG-4001-01A-02R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	US82800149_251976012180_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	US82800149_251976012180_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	US82800149_251976012180_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	US82800149_251976012180_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	US82800149_251976012180_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-4001-01A-02R-1119-07	US82800149_251976012180_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3901-01A-01R-1119-07	READ	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3901-01A-01R-1119-07	tgen.org:nucleic_acid_extraction:clin:01	none	b2ee51d4-301a-47f2-9be0-de43df53cad6	TCGA-AG-3901-01A-01R-1119-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	US82800149_251976012170_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	US82800149_251976012170_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	US82800149_251976012170_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	US82800149_251976012170_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	US82800149_251976012170_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3901-01A-01R-1119-07	US82800149_251976012170_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
